,Id_Coor,Latitud,Longitud
23,6b6ada88eac54ed68890f5e51462e867,0.05864960435678155,-78.6955150708387
24,8405a7c9cb984e699aafce8bb81043f7,0.1331778416160688,-78.8532444642808
25,9249a0597e744857adb4942b2764dd22,0.10285329818371097,-78.86820512954861
26,2deeafa8249f4ba69259ac23aeee7413,0.5883738843998543,-78.1247935978512
27,a8e036f23ee545dcbda776c48b67cd90,0.891388307311448,-78.54030973415951
28,abacbf08fbcc43c9ae05bf1ae171e137,0.2928264625960655,-78.83331077339435
29,707f7c947fd84ba89bf7651d2b193ad2,0.07819256311070433,-78.47564124488366
30,17a770ca9ebd4c32811ae492f7f73dff,0.8063766587268635,-78.02291151317247
31,bb48f7381fb54bfdaf1da54d02e3a951,0.8033113701911722,-78.11649860897266
32,8a45cde8eac748f9af6ff1fe9449a10c,0.18697276319770031,-78.74978587586683
33,57069f3368d84898b0da41dc4ab2e3f2,0.8993834673842735,-78.50643435113143
34,73fa5860390b43d3a9e40a97e9c3c623,0.05476445642725455,-78.52319495277146
35,a5318b5103ce46c8bd9b21ae510832bb,0.08185396852254033,-78.8575863014286
36,4381d50e49694e67b93070413eed518b,0.1662784445447695,-78.94079361511328
37,39b54bf2378249d89caf893187666e80,0.7415575458037149,-78.64868234640424
38,33dd43d645d14df4b0086511f5a5abbe,0.2670512141877421,-78.31244104475677
39,0cdda130babb4a10b203c27a246012ec,0.8845990552917369,-78.57344618660512
40,f64c301cbaa14c7bad9b039fd677ea4d,0.8895279230431874,-78.8482578514718
41,c614cd7b44634b47bb40bde2a9748a52,0.6053146450047329,-78.22745646305991
42,c04446e904064e898a0c65cc54f6923c,0.05023865202497999,-78.86775948810502
43,ef9916dcd21e4561a80ea417340f10a7,0.34886856496371316,-78.65087433311815
44,bea7701a6d1c4c709699df6afc16c0ec,0.7335815133884732,-78.13897599207775
45,0448c43eed1e485390ae2bc0b1bd2645,0.14634096338213223,-78.75235131494705
46,ecc0398a23ff44deb3af542df3aac75a,0.364897469244886,-78.92974466565597
47,5ba353ecce76470a90f18fefe00da5dc,0.21399807205287813,-78.15714882905333
48,46447b317484476797c42189c67a01f3,0.20973314355173261,-78.30676050402006
49,4768ec57c1e84f27a1bff42500d33b50,0.4728005226949978,-78.01955772504867
50,dffd275c1fc24d98b53bcd336f5f45d7,0.8446949625480773,-78.15509148066069
51,c94b7d3873c7482ea6476a3384b28078,0.11785927536600753,-78.97222312502375
52,c1f20e27e9fc416cb64e0db312cb20b8,0.03034514750125956,-78.03994010626319
53,3d953e1ee80a4b52b2544f8c729d476e,0.22121138255372036,-78.05315115292368
54,ad27949393c14a41b52e909d6790e2d5,0.5296810687639422,-78.49054479752252
55,5b6a53504c5a4de19db344fd59eb1014,0.8207485590449758,-78.01083860948542
56,1e7d6c084e194502b8730d7c367efa04,0.45797311864768536,-78.06523843867056
57,c76c4e9e70b3492287f479043ac47a87,0.35189962796785296,-78.65125852299026
58,be37de125f79450c88320a93ecd38f29,0.7291639416678345,-78.19215314483745
59,8f475be431f448c0814222a3a3472f07,0.8196288297081717,-78.68242012547508
60,622a5796645b4da8925672a8716418a4,0.825699037633275,-78.03718569488869
61,14071ddfe568446ab76c2b4f59f84f75,0.21277158673936172,-78.0457854165111
62,bd769e0b11bc49ea853f85fbdbfaafeb,0.4625014891689669,-78.55305799345088
63,a341a09ddb02491fa0be16d636f1638b,0.15533501452612844,-78.80764646313192
64,ff36bf0b4c4d4a5ea315b433c6eeae2c,0.3308366502592202,-78.60735145601005
65,2a2f16a8e524401b933063ff0409ab8f,0.11735320842631043,-78.75667935273283
66,180b082e24774237a4b367f9340e49bf,0.14704468267981316,-78.6003582468671
67,441b3a7b2acc4191b9e1e88feb9652a3,0.44625912345231217,-78.99723462233139
68,4f925d6fc04a4505a6432bf5215a20e4,0.55912746844201,-78.0654056930068
69,a6622052d16b462b8673eccd58d73a6e,0.47420896757821407,-78.42948147326652
70,a342783ae19a447389f29462fcc8f6ca,0.019622521921707905,-78.67747798611191
71,1ba740b0888044a4a188a72bcfa1d5d1,0.8775667760388809,-78.06897914631045
72,b394ab6203174fa39cf9f1b36c1a6c0f,0.8563489156825402,-78.80890329863627
73,662db202ab39431a94675577fccff78f,0.4085968729211326,-78.54174769121089
74,d2446b90f9884e7da6b327f1c927d94b,0.45609914883773206,-78.18417274424642
75,f56af23ed9ef4160bf1b6ce490c610ce,0.750674443406214,-78.39617282867626
76,6e0ff0d3933649bbaec84d636619a4f0,0.48850888848612695,-78.08973066778947
77,501c20c2095242bc8010e0a279a01228,0.8166980092088942,-78.57091548872664
78,8837b300fff6463db4a88b22241a9762,0.48206411523256004,-78.18795288725995
79,98c856c60f234191872df74c99cd9c64,0.30432635419247034,-78.67005228926926
80,3db2477fa84345c6b811762788aed3ac,0.6906352091886526,-78.8255271972267
81,c8297b61382145f6865fa3c5774d8924,0.39079496990729123,-78.11659057152166
82,10f2f6fbd1ca42b8a98a58d3a83459dc,0.3933292820184705,-78.30834893106432
83,cf40d28066c641bf9c98431ba3021592,0.5148654656999809,-78.72736485384866
84,f250a584281144889a5ee7baf1939960,0.8512834553497038,-78.94973943452443
85,e77fbb5193be4699ab3a509a50180d52,0.501667729415747,-78.82298160093198
86,ef7d1a8888804c29b6e29bf465ee63c1,0.21824231504690267,-78.18580291805883
87,110609fed48a44c79f483a47887f4661,0.7369666565793268,-78.18214398909753
88,f39420a53a1c403ab261edd4bd05bb18,0.06514147692107453,-78.94168403856801
89,82556b5e53ba4c94801118a0cceae745,0.5046321766901901,-78.03913239949779
90,da1a4cbe6603491cb90989e454f7faf3,0.5284283465869117,-78.0783853982643
91,d612fd4fe908434b8df55017e6e7288f,0.14099071375205477,-78.37165252179248
92,7b1a275d39414b3ea93ebbc77c9025bd,0.02568737112689943,-78.88515007030392
93,0cf4c4074e3347378544e42bddacc205,0.753816647041575,-78.79912488161287
94,301ea7d7c33648cd84934299d8729a35,0.42225367198071195,-78.50801858442311
95,ed319afa1d64472cb5a4bc1b2c4ceab6,0.5548373146936652,-78.30813141438142
96,92e575ab1d724bf88f713ec3967d02bb,0.5094793805007755,-78.185967575113
97,eddd55084a6042118a000ea526370b6a,0.7236692626163496,-78.32643590397207
98,145a6ff1f49a486995d5d35de03299b0,0.33956682129898236,-78.39209977131928
99,52f711aebb9b4fbd98258f2d66230c13,0.031120250197179213,-78.20720053480578
100,0b4932c4ff2649cb952a249afc572ea8,0.860974752961405,-78.08998211696186
101,f06ba51423524be3aec15091accf3132,0.38062779418034187,-78.18184638859493
102,faf915024e3741b2aefe2739ffded930,0.7707262259078129,-78.87032498928289
103,07796c57651042cfbe88bb25c113209f,0.24747181211481292,-78.60718421541382
104,65288b9ca35c45e790929ff4289607c0,0.5170066853959013,-78.08711293082582
105,a2e50a64db234078961bc3a95fd9d13b,0.701370149311482,-78.08935942129357
106,27f60acbbee64891845e26f0d61923a9,0.7663965003606404,-78.08284291948804
107,1ae7474a7c564184b74cb840eb14f006,0.38105943427652667,-78.95509853201942
108,c594e11fb9964f1c93b2544bff4f271f,0.29962789515417226,-78.58367321612992
109,c5b4e5fe164047599870cb1c40735995,0.7479073901655727,-78.24995632390466
110,c556fcc1f56240f6b09bb30abe4c9702,0.7709685717850127,-78.28416814378838
111,3498ecd532aa42d4b4c66dac0a8ebba9,0.06902648992435545,-78.4675686026311
112,dc346894f5a3490c88576bfaffa3aa4c,0.026596510483789415,-78.06494445026057
113,47af39ab19bf47248c52478ff37e4596,0.1606351516615575,-78.65952956613982
114,149573ae1f2d4697bbed58378a9bfa98,0.716602786608614,-78.40714699732438
115,84b3941a7723434f8e1753712b254dc8,0.485834824245224,-78.69261788111731
116,8e572e199fd84a14bf46e62ced3a0059,0.8625678034334624,-78.45011055400802
117,b9d694af86cc402893338ff10e03cd5d,0.6384179559887817,-78.85520133355992
118,268caa03e93342a6a3702689b076c73e,0.4612408454935655,-78.25076696248092
119,a19d7349bb8545eb930c029a950703e6,0.38626952634506617,-78.49537277512155
120,d2ce01e03d2149a2be06030678cb41a7,0.138766094334192,-78.22401882335147
121,ab122440430a4268ae7a9a3ca4c13f3d,0.05138218986498192,-78.60730224274138
122,28fe4e861e1540a6a5c96f09728aef81,0.5910350114770482,-78.99852952149752
123,67d00cd4e8c34aecadb0a0309826bbdf,0.12814271245260928,-78.25194655387685
124,7bea11a7f93840a086f2ffedaf7d9a13,0.44906395075034794,-78.05596737774394
125,8e38653ce36547a5a79a865de0b8d45f,0.13214664330978845,-78.99732720762468
126,b08d67057d3d496ea4f723f237ef6244,0.30386390996845764,-78.3289292143177
127,410770ffc6df4a8c9e6965cf5e3a3be3,0.8123970461856282,-78.07769242633606
128,6f97003ce066452590ac7993eac032b5,0.39281179395643706,-78.30003174116416
129,331765596b7e430c9680e30943f6a2b3,0.49180462402192143,-78.62492549192652
130,69e918a9163f438e89fd23be8ba57785,0.869371789999337,-78.75712414462247
131,a792ae5b952b4cc683da44d11a0ff101,0.27469121780537414,-78.96940972819294
132,f5b9cef8e0194e03b6ba1608dad52a92,0.4541029893400252,-78.55741354896098
133,e9bbe958c4ae4b64a7b7ebabaa921a8e,0.7206941338762242,-78.71718589647033
134,40d3955ad67c4d219350d3d3a42a3110,0.6607776992265049,-78.81403526445368
135,387b7947d1b541b58fe0a2f3164a8591,0.21180819116159966,-78.94933584869564
136,8bc607319e774cb6951a23c9a72f2094,0.4405721769383475,-78.93714858426011
137,1c6700d3431a4e949c3fbaeabe6e123d,0.12246844195601035,-78.42083784425152
138,312415af26604d4983664df640f26933,0.08977128047867776,-78.77317565797779
139,8a6a332f88564cab8e975593cab58e70,0.878345165077413,-78.30869136484638
140,3d3e896b12984cffb2d5527c37c75b20,0.6961438441738306,-78.81499070813719
141,06e635159d284e3b81917460e8e949c9,0.7082194595771824,-78.87291488178597
142,e466de977ccf4a22af33e03819fb1899,0.8663924788636871,-78.35650865168294
143,8afc755e6e4d47a19629a4bfcc332e6b,0.8536631621854683,-78.55700918431556
144,b767a1ef819642eca7128e555869f049,0.3911713814881474,-78.67083827001737
145,5c6a0fa164c449efac27d9fc5282434b,0.6170506421209715,-78.61310408309465
146,9e034af7e19f4cc6916c682aae86709d,0.7510347212889535,-78.15970292282579
147,b9594e76696747c68e02616bbd66c03f,0.7246575095686604,-78.8797094567279
148,6d1fb027134547a588490acce187a12a,0.20470746930880956,-78.35926746678874
149,3a95d71be3614664a6658de69c30c938,0.06543453458882313,-78.33850866738821
150,fecbf7add2654ab59799b9dc8f21633f,0.33395686934913427,-78.75401278108215
151,ba84e49ebe654e488a5246a62c6d53c5,0.4494104541269803,-78.67112702044288
152,70cd22aaf7b946368672fddf4e06083e,0.4736404625891776,-78.84708324407966
153,9c82ae36d8c74586b0fed782ff39f6ac,0.42029212750579986,-78.46809980544921
154,300e20d65de443e19980d573a0bf7491,0.7535424769509896,-78.28523095390693
155,32fa9625b4074ebf863ebc335edb3cca,0.3323273205713813,-78.36046790697175
156,606b5c7950ae44b385ce52aacf022cd1,0.19211945559547408,-78.43339640949284
157,b7fa4ac246ef4e44b896b6b606ee7183,0.8155238417161178,-78.88649118638642
158,4b0665d4e0d342e090597ee59bb9512f,0.22314710396924828,-78.29475087845763
159,ff29854237e748fab2d2f72b1c91c268,0.6058106999293354,-78.36997292678389
160,d99184467dd1401381f59ce9cc0d44da,0.5147035382221651,-78.01148800834275
161,0e2da646c30c40978b6b8675faee3c3d,0.30297895576818434,-78.55860185060403
162,065250bb9e1b4885b64093f274cbb1c9,0.22722273865282147,-78.73269748994298
163,d11bb74e8aa24bf99a5d647a04058257,0.3719476367632655,-78.45379472174977
164,f613b121472046be8db97735a4bbacb2,0.28803787285020643,-78.22610226298515
165,867df3e697f946b2bd8b2820c3181bf6,0.45861717460413404,-78.7993112924192
166,81481e9af388485e9e94ee6a6bcf9145,0.3518065492665139,-78.21697277069478
167,637974554a6341a3922ca79ed4bcdbe3,0.21668507752010913,-78.13773917305417
168,e14a9509275843928053f98f56ff7f91,0.5797128015003338,-78.08538328061684
169,1b5e1e0ef83946fb97a24291e39dd7fb,0.83429597624009,-78.00813952655932
170,f761f820371c47fcb1a68dc4c0cd8b77,0.7289414407930328,-78.6778837401196
171,f2be5fa3356e46b9bbfce6c75f3d8ab5,0.6129035572030359,-78.59793606488131
172,af06a40ccb42450b9d472d83c37bf44a,0.07100291384830515,-78.47427450915848
173,7580af6f6bfd4a74a82ca77ab78d7d60,0.21135604455375503,-78.31845543104517
174,4bae2d411c624dd9bccc3c0a059645c8,0.032225445705334824,-78.60659836242229
175,35953ab211344c6e8b282370d28e4e46,0.09692852681450033,-78.63801710030269
176,d8f87f26a1c04e2199fcdad1f63491f1,0.41048645820917384,-78.68675075052018
177,f4c32842fa8b4c5bb4863dd7c0e515e2,0.25975262267473803,-78.99054047634223
178,b6dcb2abb8464bd2a836ed37351152f9,0.10473301542176475,-78.38970796855565
179,3e8b019488d94bb893dbccc05ec1ea08,0.6800990477511467,-78.17085794722067
180,f353470624614656a0c124adabecc4eb,0.5911889985685471,-78.38672989487335
181,eaaf3d3e0bf6418688209d7d729fb680,0.3765978159167806,-78.53299708475706
182,e422b2e8160a4779b60d31cbdde20967,0.40358028884539376,-78.60314034937565
183,dfba7943fd7146ea92eaee694193dacd,0.26477011599463285,-78.58275930011331
184,052a804cb29c4ca9b824e8a867e37844,0.4161422383276165,-78.9482349851281
185,eb30e3c3707c48339d620ae8049980e0,0.6243308531822441,-78.08075459858881
186,16c2dfa9d72e452383692e2dfd429464,0.0314607773974308,-78.81508764451908
187,588c1c3f5cbf497aa62401c8f014f53f,0.08425202387169851,-78.01839348755738
188,e3dc5684b31a4e0d8d42a39ddf12bcc0,0.10096095586747891,-78.57420648074134
189,2d12b7eae0974221b5c0d323b188be68,0.2503835473524745,-78.06637336350794
190,6a0c2aee659244cb8d3c01936e99bda5,0.164831730988553,-78.98679384206443
191,cc04cfbfb4b24ee6b0080b2d4ceeb072,0.38177307834626417,-78.90758389748314
192,0993d1229493455bb5f91fdc8e58a8f4,0.14315107705953292,-78.08577065453412
193,143fcfdad130451590630d5b4bc5ee92,0.5499883133299923,-78.95916085567295
194,6fc49f763c224f5cad1bd8a78d90fb13,0.18098596224132116,-78.0995368400694
195,2b0018901dd94a4ba4d1ee90ed0368aa,0.018393913010642183,-78.91652003918277
196,1de5b3549cb84b01acd8e094665b3333,0.8804210186688035,-78.62383915136279
197,ef30e3cb9daa494d89e0740a92a70cf5,0.07194530328509505,-78.98706533054775
198,7112b9cf4588465b89d30a88d6a2e350,0.20140679150853713,-78.17331421902415
199,f7d97aca39944e969fc4af16ad4458b2,0.3635165900876007,-78.84824345707116
200,64cf8b196ac74912af7b73e3a05acbcc,0.5202440460436687,-78.96236474197781
201,4ec873ea9dd24a23a8ae9d1ec8c2e60f,0.2056885874900502,-78.44335671663623
202,50dbd7d2da6d44a1b71a8403944a69a6,0.06568863495686517,-78.76949350069823
203,28144b4113a34360aa153174c18ce4a8,0.58912618421616,-78.00745675536204
204,fcea64b211ff4d19882704ab76e26206,0.14302506803376686,-78.92680803106023
205,0c7a879317fc4c3b995c0b073acf8a8b,0.060395427743580234,-78.13894158156415
206,eb59e0a53c1444cab4a46200948545dd,0.22659252529613114,-78.70194647239798
207,fe72dd99cbed4a4e911d7641e006ac63,0.8246339005386903,-78.97968936227934
208,6d6aadc03c8f46959abf2806adbe4af1,0.7798235442448601,-78.50474543361634
209,5d556032f4474a0e8924621903539e13,0.45426909260549336,-78.61831758659267
210,7d1439b439184a868b7760ade477f905,0.8414054246228373,-78.25840978876165
211,54d3390e5af14148a5f4e0277adfe77d,0.082960445858545,-78.9559800668967
212,7fabefd4a902453fa2dd0373d3290b73,0.10651169537219217,-78.43652853909165
213,4e87824001f24c4b9cf23e998ed5c9bc,0.37389873589040046,-78.79938405439452
214,7da7c9d7276a4d9c9b4c7d367d54d8a0,0.6677738421479777,-78.78150287372924
215,415fedca2d84448d9d8bcb7fb159fd2c,0.4630285090600958,-78.47942721460292
216,5eb92bd9c3c74ac98c982189bcfe78e2,0.869827328487177,-78.18408978101283
217,2bbc7e7a70aa44dc97dc35660594d931,0.3912424514671624,-78.92547577223901
218,d7868ef71b794af1be6bc6496128f3db,0.8584567472031005,-78.7240109606696
219,62a0bb73c0434f26b17f577c81ce5dc4,0.21639342241547246,-78.47726872274526
220,bd40167baa1e4286ab37ed2ccf25ce99,0.8187031157733096,-78.08210873218322
221,88ab410109ab48e8a94520eb28533015,0.08777269656101724,-78.49713276258514
222,1385f0dfba454477b2ae0566a65d43c7,0.032306647989638164,-78.64002472157567
223,3942be79fb314ae6ad2d6e3104b59f2d,0.47207471272437984,-78.00051024356218
224,345b9f7fbee140c2a527b0e42c5971bb,0.5443040904614357,-78.43532921136021
225,62e188853e264818a7c3ec36f493f88a,0.24011599377076048,-78.06900506389653
226,f1d076a09ccf4dc1ac5db882b1999cf6,0.1477531981385493,-78.40408442925302
227,4147d77bac5f4647b072e54c5fedda4d,0.46394666703116877,-78.40162865028587
228,391b621e2029461eb25b7f538d406c2c,0.8679704398242752,-78.52312508033161
229,479315be8928454b8816181aa40116ac,0.029155977300146064,-78.3357941650696
230,0384aeda129c4ca3a85795be9eca47c1,0.5648276447766793,-78.76521449462444
231,c6c5b3f74cd740039448d949ba8a2e5e,0.5269277947983172,-78.18881634930003
232,73aa0775f624429eaf5228ab29b8b03e,0.3736625038472735,-78.92783610216843
233,dd9b19e1b71d4a36988dbf68f3ef5b0f,0.3911668666468747,-78.37606472294753
234,c70772f5dcd7412d85eff5ad7d78afd6,0.21405047577969416,-78.45295261431049
235,299744ad10944f08b2f9f81a7a6e9e92,0.5933404058116413,-78.04042569865881
236,0d0337ac344044a0b21caea0c4caba87,0.18491674759247922,-78.24568611474811
237,498943884d974d2890cac5b91423fd40,0.4689944621888837,-78.46272474531699
238,21e35d0f553a439897991d733a862aff,0.08300875269940354,-78.9135821263904
239,fa831daa07584a7c9f9aa56c0039a638,0.4705345665009109,-78.9026960140603
240,5f6ca3c9bd0b44bcbc504cd278a40ab2,0.7644064121382732,-78.65256544219436
241,92b75e5d9ada44cba342b2951ea726db,0.12234388743823074,-78.7342363445155
242,e0414cd8e93e4153bff85ea9acedadd0,0.4151500007611048,-78.78604539867219
243,d2f3aecf4a284a8f9683034138e2067e,0.18000289296130367,-78.99077620563693
244,93e044ee8f354c4996a979ee9352bd38,0.5417132537119563,-78.9678361122742
245,ee6b7b44dacf4d3294c6f3a59227c0a3,0.8321018609363393,-78.66064767108871
246,a41bd219a4404a9eabe70062a0b4cf29,0.29818835227646806,-78.23497565188202
247,6868e8b28483497db5f2045ddfebde68,0.8261139982900861,-78.16874437753253
248,129778ffb5a04a29b2d4329877515c52,0.30963628009195976,-78.89416446205492
249,63610713acb448979cef6df99fb24312,0.16251374606595273,-78.95023971868329
250,173a5541c96044ae9a80d5ed11a2f462,0.15034686364078434,-78.36361050911506
251,ceeaa4bb5f0c40fdae42efa9a9774e86,0.41142400729307305,-78.26952638725288
252,bdf6eb41e3974b099fd6b58e59b636a1,0.069281804577579,-78.08150724594621
253,6dddc79060f24f9a951aae5707011736,0.8822240409253166,-78.5212850490556
254,6668d9fef17f422281157d7a11e3fd5c,0.028113945010587806,-78.98942280262239
255,1d45827b8d73400bbbfed8bee16f4ec7,0.4602920734715708,-78.71256230237066
256,30b100a334724f73abd0464f74d4a24e,0.8829742073753105,-78.9859404975202
257,54c35cac39ef498fab00a05ce4732842,0.16875404397593063,-78.24210528938914
258,39bf805d51af41978e45a2aeb2148f98,0.8142842527783039,-78.28507584764849
259,8708f0ad19004e4ab65bc865d78ebfa4,0.19405057081224744,-78.72816639737842
260,537ffdc7d0364b9883c7685e89c92d3a,0.048134632762715714,-78.47177940410954
261,48e4c893738042b0bf41403da3a1ad54,0.6444370691388198,-78.36095639338265
262,ae612ebb35784988883e942d6f741456,0.021256334619832506,-78.27313380433485
263,cded3ac6fe174e5d852fbf8377ae2adb,0.8508433577192994,-78.67407319952419
264,c9e1486020b54b699445fd1fcda2d412,0.7065954761087879,-78.62056214519123
265,b762e3a4fa3544eda861d93d49e60074,0.5835353350768497,-78.8524345696825
266,92a127ecc674461e8a3f69ad322c5254,0.04120673431797779,-78.3302422686867
267,0de9155becbd4dcab4f52d0f590660b6,0.7548264937675835,-78.828370000931
268,959ffea5417c411db118d6dab767ea55,0.7097796630179348,-78.37787601065298
269,07cab8e3eb8f4987a8b62f7cc0ad5b48,0.10423473337434445,-78.00699806953214
270,49f6bfb8a81645018db3b00dbf236c82,0.03539794765998806,-78.0857798166108
271,7f5ff35713af4d09960ae9895327760c,0.22851032060223708,-78.9443742686817
272,ba9b5972d9ff4c4ba2dda4da8504c8c8,0.31239251023234177,-78.17969906303134
273,0324db540ff9405e81e0cd7d5c3d167a,0.7301783709908849,-78.41256900982951
274,c01db60bac664d0eb25b208a71766e76,0.40964347452694444,-78.86384060038343
275,d2ddf51e094e41769d93c456778819d0,0.7957685286136642,-78.89015525805796
276,82fb33e444f14aa2bad435e4757da845,0.6734782743089346,-78.69539031308207
277,f87fb572dbaf4857b168bd45452fed5d,0.46997958049254035,-78.6589851166014
278,8cea3f7d6f9c427d901718cf3da8f763,0.7580056069628621,-78.29948232085947
279,599260e8c25e49a6bb56b8e01f981230,0.6129597147006417,-78.22407434666488
280,db2fb7641eec4c66a656fe160fca3034,0.11876553446498016,-78.29880977056064
281,21324dff7160419fbff5e9e66ba831a4,0.2835877017015865,-78.59785358819651
282,f83581b65d5642d19cce43e7d44f4b04,0.7325135889475152,-78.42091952467771
283,61f6531e0d274babb9a0d7553fda8f90,0.8663973322986134,-78.68034000912844
284,1686d27f32b64f538350f0166fe5243b,0.13094407554962958,-78.4227418730399
285,c6e9357f33c145239b2c1d7b0702f026,0.11631950782383763,-78.58089156591856
286,328618c4d0a84751bf5e8b39dd639790,0.03293634396412622,-78.24387749728739
287,6f01f41f52e6480190e8761392c78aa8,0.32543929011952616,-78.04213996023881
288,efd06c30a4ff4f14b21a30e8b54aac4e,0.5711275999549724,-78.40256417949975
289,d0f1f1f1e2ce4061a28f34c75ce028be,0.4867433494688056,-78.03978106521399
290,6b74e4d56837455ea529e86c3a3c702f,0.3934086735626829,-78.85761670642253
291,0e8469a8352b4a5cadb0743fd5d442d2,0.7128092592758872,-78.605003243388
292,9b5f6edca61c4b209b24c98e12e672f3,0.07595780716402194,-78.90604865450896
293,cd2c00f2422b48c2b5e4a97799f18a38,0.3789151441228206,-78.04138805583571
294,105dc98e4aed47b28cf0931cf6b49242,0.7263059952889462,-78.80692314399677
295,7e46380bffce4aa1b36551982542377b,0.07869716247157257,-78.3592382673284
296,6e62ade951db48cbac3970723667be7c,0.09231372279385322,-78.98584214112721
297,c97845dd85f14ffb96c22b557531219e,0.8045691087033539,-78.8298628068386
298,92fcbe5aed6e4e1aa82bd17bed83cdc3,0.8354513744860876,-78.82263751640653
299,4ae675614ff84b309a0612764d665021,0.20858203087979738,-78.35480889111182
300,ee386fd186b14c74ab8da789c1002658,0.5848176988946359,-78.98981954792472
301,76cb56c687c54cb9927f8255ef7b072f,0.11874527163581829,-78.32789771290427
302,117fb26aa83c45109bfb9c58621ccceb,0.4552602776357671,-78.82897359816582
303,b13be700cd1b47deba2fa0e1a57af1b5,0.5745270112303478,-78.30946150192975
304,efe2b82fa2f14d678f4e0e30d98bb87c,0.1979973912380709,-78.14883219401861
305,48f0fd52239d4d48a15342ee3008399d,0.12730184437617903,-78.89738769445302
306,e5f86530ba9048c8b84ca299d4c4c7de,0.6730014490853619,-78.052790575161
307,2245c603174e458f8fc0668877d2fe93,0.49727168462634364,-78.40957602915283
308,a882d82639bc4e75936b4eee14daacf8,0.4552240612516983,-78.92595698032103
309,7e27732f84964837999a611b9059e1c6,0.3439608087943092,-78.90813394965608
310,92b009bd919a4c9aa0f096be2c16c01e,0.8532809122325276,-78.89600392504666
311,6d4fb7498de24980a53c997be6c533dd,0.5243531680205052,-78.13701018839006
312,e3437502f14b45b799242a15224588b7,0.8301649764440041,-78.39612795619165
313,52cd5cd4b095458fa829c46a79d3eb43,0.3447808737822117,-78.7791904568997
314,97e38b0b8dea45b9b5aedbd5b035064c,0.47328576985036175,-78.64533439398586
315,607af1d4fe944811b3e6c78ff28df30e,0.8818395160994578,-78.58312527246042
316,46fe29a7fe3b40be9081bd7a9d0bb1ed,0.15230864141606817,-78.88021779941195
317,5ea944662f02451db7092e31abc19df0,0.740013678282971,-78.91097700856903
318,3f469978db9d4bf19a5fa797aa74b088,0.7878797398918409,-78.76235670809194
319,1f5b400c48084081875bb7f5bf97e8ea,0.06613345705194419,-78.70122290486852
320,608a439c519740f385691816337a5fb7,0.7118388258928746,-78.72238299858182
321,8642990d841043779aee908e8e218463,0.16743349473852492,-78.68776707694661
322,7b7ee807e4d44e49872fd692ea90a1ab,0.6769517330514297,-78.54983787678678
323,440d70e0b576447ca926b7202e1b5147,0.44995153949564015,-78.47733689999285
324,c00d23449fcc48e0976b1aa07592695e,0.19518217421084147,-78.97395103259224
325,4e35454d4faa47a2978b439d40552e20,0.6581880062284154,-78.911081323414
326,6adea7be8d7044bfb6860fa09a69b464,0.5889292489032723,-78.47650890337988
327,5b04d0fa8b7a4f179e03941ca53ac34c,0.7832662053389475,-78.16768435414801
328,db528ce5f5614aff9eb3501a1d56c7e9,0.48579469417833,-78.38761025159899
329,75df13f11b5541cf9bb814c87328ff44,0.205456301522515,-78.4240182565601
330,9d72a63ed6ab45fb9b9341a9357db6c9,0.7050925604743258,-78.58459086728901
331,0c56f54acc2344faa300dc8c5dd6493c,0.6317650256310098,-78.93632928628708
332,88e9db6b35934a60b6e8c77e001cb779,0.36560648951245966,-78.99809016079357
333,d7137c3f12c84c53971fa82067c4851e,0.7783665121475309,-78.42908967345211
