nbr_coor_id,var_coor_latitud,"var_coor_longitud"
89,0.7866463717380764,"78.7228169036979"
90,0.5202740330557739,"78.03435099145592"
91,0.15774517448522413,"78.47792868685973"
92,0.45948780845222886,"78.13994780497318"
93,0.037141088293291595,"78.7015243271926"
94,0.08787834077781304,"78.76977622825909"
95,0.2951665102379688,"78.17560291577702"
96,0.6039872232722439,"78.53072603420924"
97,0.8271190069285976,"78.61328527393388"
98,0.023734097619696637,"78.01675817005699"
99,0.08371874744869523,"78.68280844317408"
100,0.07687755305045517,"78.02626496226007"
101,0.3492014750380846,"78.21160768164243"
102,0.057015558070517114,"78.26053914575033"
103,0.5971207823764597,"78.1668798467105"
104,0.12857617657320936,"78.61326563300244"
105,0.19690012330879963,"78.88724916397805"
106,0.5144969558743033,"78.07411808286756"
107,0.12455728818480827,"78.37356674361085"
108,0.3710813296313476,"78.86503233843979"
109,0.8376783275711064,"78.99549640302666"
110,0.1458871411533855,"78.90021092796698"
111,0.7437637855526298,"78.36072809360829"
112,0.49774419677634274,"78.65847545493989"
113,0.06132717531753538,"78.99909832394086"
114,0.714709005691957,"78.70428199042354"
115,0.08853685829422368,"78.83731342598493"
116,0.30156969205235656,"78.35181760729373"
117,0.019638235917178948,"78.96293993002867"
118,0.5718009931795243,"78.70040627790554"
119,0.44089437305566365,"78.92947053440288"
120,0.6576072588411551,"78.26497219079806"
121,0.84642943010054,"78.60274203780678"
122,0.7427399290796877,"78.4580663337343"
123,0.4592735270116774,"78.13421684072316"
124,0.7668651787129861,"78.9320274281755"
125,0.07458502116545111,"78.06638417215345"
126,0.6373134264701318,"78.89120613467207"
127,0.032734506834530566,"78.9785172570031"
128,0.2948539140397358,"78.54751572531981"
129,0.43133802590542336,"78.64873493664572"
130,0.3085386335350089,"78.19953506106694"
131,0.4673664737384974,"78.62820002696158"
132,0.31201716815139396,"78.41977584852857"
133,0.7273455292665558,"78.57879907925795"
134,0.8980591945154786,"78.17714755411104"
135,0.4406075410207455,"78.2867729324464"
136,0.28396661558729397,"78.73016840891466"
137,0.24488532144654188,"78.01934936987217"
138,0.0754101550154365,"78.84243284890097"
139,0.04023587734007139,"78.52140592273344"
140,0.59631510969281,"78.41112723933237"
141,0.8843755127239421,"78.90042207010451"
142,0.390074347772,"78.96377789392182"
143,0.23796765233060097,"78.1104302693214"
144,0.7332218928935696,"78.57379273784477"
145,0.4792051894851613,"78.59425474438028"
146,0.6173841986287587,"78.75040289665472"
147,0.2154494203110814,"78.31728254997104"
148,0.8095543689621028,"78.07654284837629"
149,0.8556674425900586,"78.73296138652984"
150,0.7523783174492578,"78.98479442929464"
151,0.7348898942021549,"78.65570045867183"
152,0.22686604403744393,"78.50942921753806"
153,0.358926359465462,"78.5115452214022"
154,0.4401608238200257,"78.60970470096909"
155,0.20727766501904885,"78.60245574240625"
156,0.7467296326182847,"78.07867577093158"
157,0.5517322953121324,"78.0927841826049"
158,0.8298550206018371,"78.58202254325272"
159,0.22673360272519802,"78.22997544283473"
160,0.586153904450394,"78.88056660553902"
161,0.4435801296811959,"78.34204246866592"
162,0.09831936797255925,"78.56698808076203"
163,0.6518299938312375,"78.85845067129034"
164,0.7910512318635915,"78.67072988406083"
165,0.4124185009362641,"78.51099118850779"
166,0.40153991476360296,"78.64928357529713"
167,0.6421868691770989,"78.70991499676045"
168,0.022509442662872137,"78.25453475888018"
169,0.8319818136512492,"78.36551594376259"
170,0.7400739792884774,"78.18316802494148"
171,0.6292823638255535,"78.55711152867515"
172,0.09938321962680954,"78.22431554919746"
173,0.2010352070424234,"78.92168694693461"
174,0.6276700471667788,"78.38316812720848"
175,0.799998488860241,"78.62241243284092"
176,0.027173681670586935,"78.0466068470022"
177,0.4594499197096903,"78.95160539915393"
178,0.47745059896429537,"78.49666536821229"
179,0.7367634345309592,"78.7330061932835"
180,0.31787710213882125,"78.85490348267209"
181,0.3987573395418053,"78.82044179053744"
182,0.7265950786725457,"78.0396790884591"
183,0.3256377777825124,"78.43110876574733"
184,0.570545197587261,"78.68628841417956"
185,0.06646744771525256,"78.56023025224164"
186,0.33488786191777364,"78.39626372566111"
187,0.6566946711317709,"78.98425139392313"
188,0.05116038322439625,"78.59269484593469"
189,0.268253337897546,"78.74896077631718"
190,0.6459005980753288,"78.25739120527787"
191,0.20667063897969148,"78.730652453603"
192,0.027999145884626354,"78.06537175071531"
193,0.11586415932198456,"78.65959879398143"
194,0.844048699930395,"78.33738515608998"
195,0.07103382821828418,"78.646099100541"
196,0.5474331527007281,"78.36355306534146"
197,0.12043148520629485,"78.81755080082173"
198,0.8567935834900544,"78.03851995777151"
199,0.6503323037210983,"78.2186195027188"
200,0.10002382496451799,"78.34283056634088"
201,0.13390782122278144,"78.0639765712041"
202,0.43544338878054945,"78.26865526495352"
203,0.8259145785334423,"78.47515917796278"
204,0.6868853197215298,"78.45617526077775"
205,0.3882210070594091,"78.03616111176544"
206,0.8299784516941199,"78.85370321820871"
207,0.4328015725070532,"78.84793665233752"
208,0.7468797638184245,"78.5063810517314"
209,0.38744754346852456,"78.67139850279321"
210,0.6365800396076615,"78.64199514607566"
211,0.11512935245591989,"78.14810378505219"
212,0.6300498236489267,"78.4022035112011"
213,0.4596297715386407,"78.83057557671175"
214,0.014573821558091504,"78.191010760312"
215,0.5219797679364341,"78.84769569980323"
216,0.8841548326159101,"78.24769168642156"
217,0.36634914015560077,"78.45200854716558"
218,0.6921433103567364,"78.31866818464806"
219,0.7480271953269394,"78.00888576333323"
220,0.22986017810493528,"78.55010097006188"
221,0.0782266180326933,"78.30912358519474"
222,0.8083176553753706,"78.82877900664266"
223,0.4082709723733751,"78.39899878373244"
224,0.8384915068462785,"78.95219076408527"
225,0.6204186497685825,"78.20317777607713"
226,0.7078340243182675,"78.28171911600788"
227,0.07143213106147252,"78.63117697226464"
228,0.6683133552568705,"78.09239491811094"
229,0.36857496445316407,"78.66049987216759"
230,0.6671248144776771,"78.46746992968427"
231,0.7841087983718694,"78.55763836456558"
232,0.6533213073930393,"78.49655652618118"
233,0.5030442095701935,"78.0600378518002"
234,0.8234087791504991,"78.16371219251589"
235,0.851095361612832,"78.30807982216524"
236,0.8066454869935161,"78.140415946351"
237,0.23667428399451435,"78.23824495775983"
238,0.6914770326001466,"78.00201369782513"
239,0.2700085099042711,"78.07421019322402"
240,0.7339928542154357,"78.40462266132728"
241,0.5499288364062425,"78.35457852390881"
242,0.4733251666346384,"78.1706008474665"
243,0.6036761531109803,"78.88127157988991"
244,0.766914100278113,"78.18840136962133"
245,0.8150355149397533,"78.86282878764163"
246,0.789693931070327,"78.12450740861496"
247,0.8188602634975679,"78.9997903248814"
248,0.5246577536314928,"78.02787434334012"
249,0.5212114149490029,"78.81411728651821"
250,0.423182979500122,"78.73784759760694"
251,0.28137475355825214,"78.65447164589673"
252,0.6476592307880126,"78.538435595835"
253,0.7327259882654604,"78.70226678336509"
254,0.4141999972770508,"78.1991305229113"
255,0.4133535782226353,"78.17845018254908"
256,0.6569933868264168,"78.54003539023216"
257,0.47029388492160945,"78.99814100911917"
258,0.7357363426059597,"78.88538097673053"
259,0.28533122850219733,"78.09872664136486"
260,0.5754231543922022,"78.9277249049703"
261,0.0108695231837316,"78.29772867725234"
262,0.3519772608389151,"78.41737174622413"
263,0.3967589775769521,"78.76172483887675"
264,0.6228110078648215,"78.45197687619458"
265,0.4916619661601617,"78.53632202031898"
266,0.17386438079321578,"78.81526825242968"
267,0.4349733795790395,"78.58652370860035"
268,0.3338314843894829,"78.53421625210254"
269,0.6559008231165084,"78.17877694207579"
270,0.2101039405710243,"78.65945483025702"
271,0.3752648374601829,"78.97503065621676"
272,0.33158454660267755,"78.40334933517869"
273,0.4975537267280678,"78.73300406752112"
274,0.38681936328534905,"78.26010892483625"
275,0.3279724627342932,"78.93578403212659"
276,0.41827281213652384,"78.04519423082857"
277,0.5332933876280103,"78.95501430604942"
278,0.4425848143095085,"78.41918312894482"
279,0.6376487816404145,"78.3477853750567"
280,0.003865337418167947,"78.50548339714149"
281,0.02512313124565646,"78.86781581958603"
282,0.09723255356334257,"78.83459009123706"
283,0.5120319149988952,"78.83697946560133"
284,0.40208779099112035,"78.75436167453893"
285,0.6849404531157367,"78.92444880784763"
286,0.6523838667845052,"78.91358068159077"
287,0.377082806595428,"78.1752397093503"
288,0.5073133965322271,"78.11419335539055"
289,0.4846793920710698,"78.4056323276412"
290,0.8910157561871146,"78.5251679276357"
291,0.7414175219246367,"78.27610472561517"
292,0.1922587136611615,"78.86873876670506"
293,0.751798628586453,"78.8582514333051"
294,0.1277079904001436,"78.29649081272198"
295,0.07932942783325035,"78.36229716410553"
296,0.5208167395966108,"78.29921843600053"
297,0.7068762521694335,"78.64433780690474"
298,0.4425622438107607,"78.67821618183115"
299,0.7118313784430195,"78.84689756492772"
300,0.11427362072501611,"78.89372475894909"
301,0.20069624244398873,"78.38028514789578"
302,0.275365396992258,"78.60460103840755"
303,0.7385297413779722,"78.42378251504665"
304,0.22386807574035686,"78.11739733612977"
305,0.6027280540659825,"78.56870560624454"
306,0.8707218297850073,"78.95812497756843"
307,0.33418828117991745,"78.29615461346278"
308,0.23222910559696108,"78.69820628335962"
309,0.6643788890254593,"78.9020378640109"
310,0.2385078083038775,"78.30301375212835"
311,0.3755384720720951,"78.73643423776628"
312,0.17228335145152526,"78.08312826453013"
313,0.5960311921375353,"78.57162568940915"
314,0.6026169845617492,"78.1248149784614"
315,0.5706613814491188,"78.75908941558238"
316,0.4183150502271638,"78.78589034665514"
317,0.32189440395615904,"78.96752065891413"
318,0.014422196121102016,"78.2994929943373"
319,0.7654455046668073,"78.80799004159206"
320,0.5760292544117207,"78.19629412052257"
321,0.12602560111610586,"78.02399453352194"
322,0.6629601177410246,"78.61504746951054"
323,0.6371316974241488,"78.54026435231808"
324,0.567003874947766,"78.65192489825245"
325,0.4592876538422866,"78.4223521236889"
326,0.26082617164479277,"78.11391174637112"
327,0.510937765349816,"78.92219560801269"
328,0.21651805458871645,"78.15725772761239"
329,0.0786276874729332,"78.1205769021519"
330,0.3894276983458669,"78.26447083455344"
331,0.4726176523659077,"78.62874732894856"
332,0.3386299867072539,"78.89753218800263"
333,0.061569692246907774,"78.06807288757675"
334,0.41248680676652455,"78.6994733413845"
335,0.2866178870395515,"78.85063868078326"
336,0.5273593024163646,"78.04008107132036"
337,0.11834410807611018,"78.25695000988009"
338,0.5941843556330086,"78.27503275886134"
339,0.03535275253142716,"78.87899046264741"
340,0.8186820791934858,"78.26496030276402"
341,0.5249552834027901,"78.81969206319508"
342,0.10180522593791985,"78.10326473260461"
343,0.5500156819418405,"78.06746099775555"
344,0.24704303281597056,"78.71586487416462"
345,0.4116585818670373,"78.43276015116861"
346,0.8106555688513597,"78.90619087854186"
347,0.49568473963639315,"78.78528227459643"
348,0.7841050739913169,"78.81223845229952"
349,0.8716293748629893,"78.87665263528667"
350,0.10751590210647474,"78.77426906562731"
351,0.7201642963762162,"78.8676344625777"
352,0.7170798275963182,"78.01480793540284"
353,0.8631992583089221,"78.45392279703788"
354,0.24532210132839172,"78.5507873674155"
355,0.4711047938050419,"78.03049525116629"
356,0.4066567344834369,"78.32927114324994"
357,0.4214133210643318,"78.1046342801104"
358,0.5041303924995124,"78.17764796353046"
359,0.16560625559022188,"78.5477398546937"
360,0.6576850473818171,"78.27990714332523"
361,0.31520192271906605,"78.6438478115584"
362,0.006815811872684263,"78.50656237559747"
363,0.3519333843875821,"78.52070635437609"
364,0.8619190778102581,"78.64238170110558"
365,0.16863729706343272,"78.00152733570594"
366,0.23259096194930187,"78.02447276382665"
367,0.3003634865515103,"78.09252923388718"
368,0.8890239077870532,"78.5431047522232"
369,0.5813977176639111,"78.93481916624368"
370,0.25912744266035953,"78.9961696668188"
371,0.6276523769424347,"78.57406625395025"
372,0.3205883440213817,"78.69321278903098"
373,0.6894016116988017,"78.63459227892172"
374,0.19329331898075752,"78.9593413842445"
375,0.42108092613995934,"78.42424453064282"
376,0.38064633053569763,"78.49399663338708"
377,0.11973045541762502,"78.22349648650739"
378,0.02434641793759076,"78.00439645322665"
379,0.5580141847614796,"78.40235517675472"
380,0.12886005426487546,"78.46210044950072"
381,0.41806166565170466,"78.5576126239888"
382,0.6473035592656127,"78.31552640084824"
383,0.6136145803377495,"78.47513023193426"
384,0.7728198723356837,"78.73994786822156"
385,0.6062705619083869,"78.25909713974048"
386,0.7753145030824841,"78.09025128795047"
387,0.12629794766332988,"78.1928155968783"
388,0.4650661565938261,"78.37149771412321"
389,0.74645529723074,"78.46898567744492"
390,0.23324583963772322,"78.18417691105813"
391,0.36833638573713723,"78.25399551604464"
392,0.7776756964096734,"78.27389031227632"
393,0.49883181658847353,"78.94863634768343"
394,0.5848228398820318,"78.82568910878629"
395,0.8062475006942319,"78.0530194368095"
396,0.8741087555055822,"78.0173375683789"
397,0.06706632543204492,"78.74343119339589"
398,0.8510366309351974,"78.7484502370137"
399,0.18833284783023171,"78.89586485813446"
400,0.6313398980841936,"78.84836569132297"
401,0.4122087207307526,"78.60792082546727"
402,0.5337084392631184,"78.80570336443934"
403,0.4168882054779265,"78.47980116637284"
404,0.760432288412307,"78.27875398982236"
405,0.6811508968203746,"78.04931292973653"
406,0.8356192551469102,"78.26207821191227"
407,0.8877028263968914,"78.65809637637231"
408,0.4981734158969309,"78.1350146892822"
409,0.08023204931476371,"78.47400156043676"
410,0.7798270318643495,"78.45427395007466"
411,0.21228968449947386,"78.8339885217161"
412,0.42803601482162185,"78.90029007251663"
413,0.8308352407887277,"78.10311150488712"
414,0.22077470457383588,"78.94746530568314"
415,0.6673823354675525,"78.79888161794061"
416,0.8262217819964423,"78.6196228264117"
417,0.632170553239168,"78.5852641344683"
418,0.6546981230145796,"78.26131339554861"
419,0.46983808751437,"78.39430777503772"
420,0.415364155023199,"78.70722349325423"
421,0.49393673327200577,"78.0496174506157"
422,0.3080965382649698,"78.93481625859496"
423,0.4151279376274715,"78.20251565314115"
424,0.8001132062049158,"78.83147687050871"
425,0.8427604735521086,"78.51892793554816"
426,0.869813325205722,"78.38232091332034"
427,0.19522783122480558,"78.63257547970036"
428,0.43581731770123483,"78.0207769988898"
429,0.13409249698973044,"78.38225510667162"
430,0.08716460039805816,"78.1664683790834"
431,0.7566941817930897,"78.23163364566557"
432,0.16574460974179306,"78.15830192864422"
433,0.690243077606883,"78.55355710616772"
434,0.3511226861379139,"78.09227289417373"
435,0.3479633060218091,"78.92383675229476"
436,0.551483817881939,"78.1570330588846"
437,0.13891077953404998,"78.1370290724613"
438,0.8093646938271071,"78.64710582515306"
439,0.17587000754083496,"78.14951410415048"
440,0.44933106920821897,"78.12936905866799"
441,0.19065085275482324,"78.60093185096687"
442,0.595440016054891,"78.72478269103685"
443,0.0485153088032035,"78.39072832371184"
444,0.1812265193914963,"78.67311259860895"
445,0.3526350740932063,"78.70681300893591"
446,0.07128113176891324,"78.34910578564887"
447,0.6696316326422477,"78.46083412072211"
448,0.5886213316014242,"78.40382822060508"
449,0.14247633966485,"78.74882024995773"
450,0.11533327560635652,"78.45126261305268"
451,0.5166537018928878,"78.00861190985874"
452,0.3512120710459077,"78.16915761564049"
453,0.8793889088279068,"78.52225191488998"
454,0.24992526822739003,"78.52915375809"
455,0.6505344043033509,"78.23594162395902"
456,0.482191673473291,"78.58755193143595"
457,0.05089750890536545,"78.03226371797186"
458,0.4421951431912583,"78.19979732543065"
459,0.7477254118610843,"78.74177648785287"
460,0.16971023913116126,"78.97085804223315"
461,0.53188884222823,"78.11682826367202"
462,0.21151611410699744,"78.19649445604162"
463,0.8547729564591873,"78.2718980175296"
464,0.4695417017944892,"78.09496929908516"
465,0.6145342602125873,"78.72581014640078"
466,0.583904034498809,"78.48490466460987"
467,0.8979761321267674,"78.1641010125777"
468,0.4994219658707828,"78.13488750238736"
469,0.556181191734592,"78.38244960071783"
470,0.2212238344827937,"78.30074722148959"
471,0.6421424344172945,"78.37470764758189"
472,0.1733749463232428,"78.76795478215568"
473,0.4085516289686745,"78.74964888049162"
474,0.40229144613977086,"78.38481791060842"
475,0.8441196801236591,"78.10981444155634"
476,0.8903465670780158,"78.50506766563872"
477,0.7306696086495919,"78.40599005081414"
478,0.09787173211929417,"78.81336046770905"
479,0.7393809450323261,"78.05693536851022"
480,0.6902004684995845,"78.93092584764372"
481,0.8344282284945358,"78.20006848640287"
482,0.8811537317522121,"78.8834484408814"
483,0.822422399575273,"78.02429092136576"
484,0.0872037866893494,"78.8894397705202"
485,0.8702871132492018,"78.64468506005787"
486,0.15450987535350622,"78.71409233167998"
487,0.11545972387376334,"78.1884517613802"
488,0.39314220488644086,"78.73321291103582"
489,0.07221951477368847,"78.85963404103896"
490,0.5937159117637243,"78.31094331110324"
491,0.34126638825216155,"78.60151096590747"
492,0.38869716950595506,"78.00063335843048"
493,0.51400791748904,"78.81106353050573"
494,0.139378602292761,"78.30773039315063"
495,0.7821285538724558,"78.44090621486686"
496,0.22084597737843165,"78.0369614983146"
497,0.6536890751873514,"78.61215572830353"
498,0.6100279694070312,"78.23170868014577"
499,0.6607674620238128,"78.46160647522831"
500,0.24398193198583987,"78.9272746448977"
501,0.6350507072753201,"78.77903816663732"
502,0.590904629620686,"78.0252759174396"
503,0.09970223368759407,"78.58524014545533"
504,0.27358259355583414,"78.43097634966206"
505,0.6253553704062617,"78.75972888735463"
506,0.377387653074495,"78.52585185526708"
507,0.030278516259341894,"78.57741960477314"
508,0.2487680916966664,"78.35545643243607"
509,0.05713476348941509,"78.98366229387867"
510,0.8402532586549907,"78.67805595486864"
511,0.3357524966869846,"78.82248400171774"
512,0.42689344447035793,"78.66569810760767"
513,0.349095668016221,"78.50965111991185"
514,0.8766838398284288,"78.88191593010374"
515,0.27674337020057044,"78.02259418178231"
516,0.16626360716283892,"78.74531753299274"
517,0.5401306166857236,"78.75482879553269"
518,0.7146079480863438,"78.9727152552764"
519,0.8954523347642368,"78.31530011614363"
520,0.5217399064880789,"78.14302221795944"
521,0.466382304836857,"78.15782828792018"
522,0.34096920902961997,"78.11160937510985"
523,0.39651810186395176,"78.6706374182587"
524,0.43166014837113087,"78.69835875985449"
525,0.6294140379865736,"78.0076266560706"
526,0.2893549615996214,"78.97432301052886"
527,0.09393386059855878,"78.40333095129141"
528,0.01992198935234716,"78.0197112104667"
529,0.10382421830529946,"78.94512069103718"
530,0.8027891992692627,"78.01324225989832"
531,0.38393469800551305,"78.61590581378363"
532,0.1887092879527734,"78.9407394186967"
533,0.7395150205609407,"78.30556506525696"
534,0.03616092079407777,"78.44370894683452"
535,0.7555412595952314,"78.01360500029085"
536,0.05234989411988096,"78.4713922812228"
537,0.7340893219151469,"78.1946237641963"
538,0.6682134095334213,"78.05033325183966"
539,0.4520334023056689,"78.60864457261748"
540,0.30745705902081255,"78.12612565370576"
541,0.3548564498748486,"78.81543805256248"
542,0.5863453098237611,"78.7279457933996"
543,0.1588397577571953,"78.02220696395463"
544,0.12328853479122184,"78.35605336253904"
545,0.12658723886463133,"78.81620716490818"
546,0.42421106240518874,"78.72504684006857"
547,0.6804295410313314,"78.84401134250938"
548,0.1275542735064242,"78.1757497853063"
549,0.7542402443283499,"78.25162102306902"
550,0.4784694174166933,"78.06982221632141"
551,0.8051114215236531,"78.52160878654627"
552,0.8377877349272284,"78.48804960913465"
553,0.6614865318161021,"78.53164641443165"
554,0.4236053267552372,"78.15705781873811"
555,0.2046139265084528,"78.31613587836434"
556,0.22648953439870864,"78.71512129165359"
557,0.7991876980308256,"78.46328863649556"
558,0.07478825348265102,"78.30067148073945"
559,0.16201622072062133,"78.9926101270448"
560,0.774028982734226,"78.38317913247026"
561,0.5997285257972578,"78.82751728720905"
562,0.489043407543761,"78.17153257317847"
563,0.028158855125597248,"78.66694511810881"
564,0.5213142476542043,"78.19363902702652"
565,0.15958607647304512,"78.76304237187728"
566,0.6854380153715788,"78.13475690926212"
567,0.8060662924663353,"78.28396316062225"
568,0.37647438152752244,"78.20051991884502"
569,0.8987129331678901,"78.64780910066989"
570,0.8809190512935786,"78.63793689264791"
571,0.8075497362803968,"78.25571693267872"
572,0.5587333270966431,"78.9151774538064"
573,0.1733071895385854,"78.90018281432467"
574,0.7487258931004723,"78.76690121334984"
575,0.09411207081390559,"78.4582635541354"
576,0.7389353631494348,"78.36579267502884"
577,0.8139950117089588,"78.9779401919337"
578,0.5844672752923764,"78.05219422625079"
579,0.8792959799884793,"78.51758756804658"
580,0.6967522891499397,"78.93560135918628"
581,0.061451602214215396,"78.3597658437692"
582,0.3022851314423253,"78.27217725184009"
583,0.18041167167917604,"78.67907150147157"
584,0.6289239778323891,"78.396688574233"
585,0.7106113660363496,"78.54163167737056"
586,0.13682755247523196,"78.44357865568163"
587,0.702868819429099,"78.89666906363927"
588,0.4001890891084795,"78.67154006927024"
589,0.8554307780036808,"78.31545577743547"
590,0.01649988396506972,"78.4315435537701"
591,0.7613211912044378,"78.50474649432023"
592,0.815224575292203,"78.88338492274889"
593,0.04821532372850662,"78.689168449993"
594,0.8806970902863119,"78.02362749390153"
595,0.473537145163086,"78.35982078356"
596,0.8268558850359392,"78.395356744429"
597,0.41773457387094604,"78.31750218825928"
598,0.647107440416102,"78.3823446207632"
599,0.21684208151604603,"78.44824774986355"
600,0.20690480855065138,"78.8233640432965"
601,0.1508755596459449,"78.42523881750348"
602,0.592504350726496,"78.22654452133284"
603,0.44479331720512694,"78.66010537741582"
604,0.7388166787424488,"78.71584020720039"
605,0.6458278522090287,"78.91766677198893"
606,0.036483827160126894,"78.12739519042736"
607,0.05559266106935924,"78.06496409497608"
608,0.15504994709180767,"78.01280806691094"
609,0.5867184440044108,"78.73119510020018"
610,0.4480448700130427,"78.9138702029523"
611,0.7757049094566257,"78.65043296794887"
612,0.2275997370393458,"78.89638115055607"
613,0.24472263478774628,"78.98037726529395"
614,0.10426918745304102,"78.08755457142706"
615,0.7352316799173674,"78.23506901887582"
616,0.5561395467126637,"78.76678289511769"
617,0.6941545642342439,"78.91810464786936"
618,0.3634270374375045,"78.18211136028489"
619,0.1694484912255837,"78.43713155747942"
620,0.14142807911598085,"78.26622564655345"
621,0.8306269464383168,"78.00038433530868"
622,0.5243461975442038,"78.45680678724982"
623,0.3287698397686857,"78.06683823930175"
624,0.8014229894500067,"78.49013788535319"
625,0.7649212753443801,"78.38585421339656"
626,0.8232270075376404,"78.47475953048021"
627,0.7034334622512758,"78.2774553838559"
628,0.1637029720279943,"78.96694999905583"
629,0.10919373568360735,"78.10689466772028"
630,0.3588232631655286,"78.23322746695196"
631,0.11360513786288176,"78.85393949089143"
632,0.559231339972102,"78.38442412043355"
633,0.09958380398876088,"78.5504976413452"
634,0.1282665579584718,"78.15013897781951"
635,0.5471152283040367,"78.58225954309458"
636,0.40267537439084106,"78.71052027649775"
637,0.37407597913827306,"78.56276710514682"
638,0.7201840586453347,"78.23403912959031"
639,0.8643775211631908,"78.33601861894236"
640,0.09173931764975349,"78.07128971131623"
641,0.18585064008899882,"78.0281849920831"
642,0.47597171157769397,"78.25177061155684"
643,0.06797340170904999,"78.0902964687609"
644,0.3355056353404154,"78.82474675615755"
645,0.8817951789341261,"78.0306655067546"
646,0.37005418040158344,"78.7037533896631"
647,0.16380195098797962,"78.01890125333063"
648,0.563390530518177,"78.78366978165917"
649,0.7093892257126809,"78.01855298320253"
650,0.6426853305687198,"78.86463390574056"
651,0.10904486933759215,"78.75436367851835"
652,0.601774492125915,"78.42713035883301"
653,0.8030050489308261,"78.77981921299258"
654,0.23520922598711805,"78.90478592765788"
655,0.7241678458279149,"78.01602627284045"
656,0.6889476492953498,"78.7216361581622"
657,0.0075857814212980995,"78.96412453237791"
658,0.30021296638484146,"78.17941491929344"
659,0.7712573958318707,"78.79779431835061"
660,0.04051522147714176,"78.24269383995329"
661,0.7049203125391631,"78.88533894712818"
662,0.8305445523727524,"78.12691423961907"
663,0.14440588044768146,"78.23734444571589"
664,0.1707668981433727,"78.60530528557021"
665,0.8092359900723964,"78.88404911065487"
666,0.7123486737148491,"78.84878541498294"
667,0.27754660647475754,"78.85365959682649"
